07/08/2021 11:17:19,1628345839,-41.73,55711,102
07/08/2021 11:17:49,1628345869,-41.82,55711,103
07/08/2021 11:18:19,1628345899,-41.91,55747,104
07/08/2021 11:18:49,1628345929,-41.79,55670,105
07/08/2021 11:19:19,1628345959,-41.73,55726,87
07/08/2021 11:19:49,1628345989,-41.94,55697,105
07/08/2021 11:20:19,1628346019,-41.79,55704,109
07/08/2021 11:20:49,1628346049,-41.85,55740,107
07/08/2021 11:21:19,1628346079,-41.85,55747,108
07/08/2021 11:21:49,1628346109,-41.85,55711,108
07/08/2021 11:22:19,1628346139,-41.76,55719,109
07/08/2021 11:22:49,1628346169,-41.79,55747,110
07/08/2021 11:23:19,1628346199,-41.76,55691,111
07/08/2021 11:23:49,1628346229,-41.85,55740,110
07/08/2021 11:24:19,1628346259,-41.82,55697,109
07/08/2021 11:24:49,1628346289,-41.91,55704,112
07/08/2021 11:25:19,1628346319,-41.82,55775,420
07/08/2021 11:25:49,1628346349,-41.88,55767,78
07/08/2021 11:26:19,1628346379,-41.97,55726,79
07/08/2021 11:26:49,1628346409,-41.82,55726,85
07/08/2021 11:27:19,1628346439,-41.94,55775,88
07/08/2021 11:27:49,1628346469,-41.94,55747,114
07/08/2021 11:28:19,1628346499,-41.85,55704,115
07/08/2021 11:28:49,1628346529,-42.01,55719,115
07/08/2021 11:29:19,1628346559,-41.97,55726,131
07/08/2021 11:29:49,1628346589,-41.94,55789,117
07/08/2021 11:30:19,1628346619,-41.97,55711,118
07/08/2021 11:30:49,1628346649,-42.07,55740,80
07/08/2021 11:31:19,1628346679,-41.91,55747,120
07/08/2021 11:31:49,1628346709,-41.94,55803,227
07/08/2021 11:32:19,1628346739,-41.91,55760,125
07/08/2021 11:32:49,1628346769,-41.97,55691,224
07/08/2021 11:33:19,1628346799,-42.1,55747,125
07/08/2021 11:33:49,1628346829,-42.07,55704,2967
07/08/2021 11:34:19,1628346859,-42.13,55697,123
07/08/2021 11:34:49,1628346889,-41.88,55740,122
07/08/2021 11:35:19,1628346919,-42.1,55760,123
07/08/2021 11:35:49,1628346949,-42.07,55719,126
07/08/2021 11:36:19,1628346979,-42.1,55782,125
07/08/2021 11:36:49,1628347009,-41.97,55816,127
07/08/2021 11:37:19,1628347039,-41.97,55760,130
07/08/2021 11:37:49,1628347069,-41.97,55747,1271
07/08/2021 11:38:19,1628347099,-42.13,55760,137
07/08/2021 11:38:49,1628347129,-42.07,55753,146
07/08/2021 11:39:19,1628347159,-42.04,55782,131
07/08/2021 11:39:49,1628347189,-41.97,55704,131
07/08/2021 11:40:19,1628347219,-41.82,55697,138
07/08/2021 11:40:49,1628347249,-41.82,55796,132
07/08/2021 11:41:19,1628347279,-42.13,55753,85
07/08/2021 11:41:49,1628347309,-42.01,55711,134
07/08/2021 11:42:19,1628347339,-42.1,55747,134
07/08/2021 11:42:49,1628347369,-42.04,55726,135
07/08/2021 11:43:19,1628347399,-42.04,55760,137
07/08/2021 11:43:49,1628347429,-42.04,55740,138
07/08/2021 11:44:19,1628347459,-42.22,55767,137
07/08/2021 11:44:50,1628347490,-42.1,55719,139
07/08/2021 11:45:19,1628347519,-42.04,55740,691
07/08/2021 11:45:49,1628347549,-41.97,55767,355
07/08/2021 11:46:19,1628347579,-42.07,55760,79
07/08/2021 11:46:49,1628347609,-42.07,55719,454
07/08/2021 11:47:19,1628347639,-42.04,55760,141
07/08/2021 11:47:49,1628347669,-42.19,55740,1453
07/08/2021 11:48:19,1628347699,-42.01,55726,455
07/08/2021 11:48:49,1628347729,-42.07,55753,144
07/08/2021 11:49:19,1628347759,-41.97,55704,451
07/08/2021 11:49:49,1628347789,-42.1,55740,126
07/08/2021 11:50:19,1628347819,-42.16,55711,146
07/08/2021 11:50:49,1628347849,-42.19,55726,146
07/08/2021 11:51:19,1628347879,-41.97,55691,148
07/08/2021 11:51:49,1628347909,-42.22,55803,148
07/08/2021 11:52:19,1628347939,-42.25,55775,931
07/08/2021 11:52:49,1628347969,-42.16,55803,153
07/08/2021 11:53:19,1628347999,-42.13,55767,151
07/08/2021 11:53:49,1628348029,-42.25,55704,464
07/08/2021 11:54:19,1628348059,-42.25,55719,161
07/08/2021 11:54:49,1628348089,-42.07,55753,148
07/08/2021 11:55:19,1628348119,-42.19,55767,165
07/08/2021 11:55:49,1628348149,-42.25,55740,155
07/08/2021 11:56:19,1628348179,-42.22,55726,2922
07/08/2021 11:56:49,1628348209,-42.16,55767,156
07/08/2021 11:57:19,1628348239,-42.25,55726,158
07/08/2021 11:57:49,1628348269,-42.16,55726,166
07/08/2021 11:58:19,1628348299,-42.13,55796,157
07/08/2021 11:58:49,1628348329,-42.28,55691,74
07/08/2021 11:59:19,1628348359,-42.31,55704,363
07/08/2021 11:59:49,1628348389,-42.37,55719,85
07/08/2021 12:00:19,1628348419,-42.34,55704,159
07/08/2021 12:00:49,1628348449,-42.22,55753,161
07/08/2021 12:01:19,1628348479,-42.28,55775,177
07/08/2021 12:01:49,1628348509,-42.25,55726,161
07/08/2021 12:02:19,1628348539,-42.13,55691,183
07/08/2021 12:02:49,1628348569,-42.34,55704,164
07/08/2021 12:03:19,1628348599,-42.19,55740,164
07/08/2021 12:03:49,1628348629,-42.25,55691,164
07/08/2021 12:04:19,1628348659,-42.37,55719,77
07/08/2021 12:04:50,1628348690,-42.28,55760,79
07/08/2021 12:05:19,1628348719,-42.31,55760,2654
07/08/2021 12:05:49,1628348749,-42.1,55697,169
07/08/2021 12:06:19,1628348779,-42.19,55767,171
07/08/2021 12:06:49,1628348809,-42.31,55767,169
07/08/2021 12:07:19,1628348839,-42.28,55789,179
07/08/2021 12:07:49,1628348869,-42.37,55753,172
07/08/2021 12:08:19,1628348899,-42.22,55726,175
