03/08/2021 06:53:13,1627984393,-23.48,54675,7367,,,
03/08/2021 06:53:43,1627984423,-23.27,54668,7420,,,
03/08/2021 06:54:13,1627984453,-23.33,54612,7436,,,
03/08/2021 06:54:43,1627984483,-23.33,54689,7421,,,
03/08/2021 06:55:13,1627984513,-23.24,54655,7510,,,
03/08/2021 06:55:43,1627984543,-23.21,54696,7330,,,
03/08/2021 06:56:13,1627984573,-23.33,54703,7370,,,
03/08/2021 06:56:43,1627984603,-23.18,54619,5415,,,
03/08/2021 06:57:13,1627984633,-23.05,54647,7341,,,
03/08/2021 06:57:43,1627984663,-23.21,54661,5893,,,
03/08/2021 06:58:13,1627984693,-23.27,54703,7412,,,
03/08/2021 06:58:43,1627984723,-23.24,54626,5350,,,
03/08/2021 06:59:13,1627984753,-23.33,54717,7380,,,
03/08/2021 06:59:43,1627984783,-23.3,54655,7376,,,
03/08/2021 07:00:13,1627984813,-23.18,54605,7350,,,
03/08/2021 07:00:43,1627984843,-23.15,54661,7487,,,
03/08/2021 07:01:13,1627984873,-23.18,54619,7936,,,
03/08/2021 07:01:43,1627984903,-23.12,54633,8235,,,
03/08/2021 07:02:13,1627984933,-23.15,54626,7426,,,
03/08/2021 07:02:43,1627984963,-23.21,54689,7409,,,
03/08/2021 07:03:13,1627984993,-23.18,54655,7393,,,
03/08/2021 07:03:43,1627985023,-23.08,54605,7381,,,
03/08/2021 07:04:13,1627985053,-23.08,54465,7427,,,
03/08/2021 07:04:43,1627985083,-23.08,54675,7408,,,
03/08/2021 07:05:13,1627985113,-23.15,54668,7394,,,
03/08/2021 07:05:43,1627985143,-23.24,54675,7379,,,
03/08/2021 07:06:13,1627985173,-23.15,54619,7838,,,
03/08/2021 07:06:43,1627985203,-23.12,54689,5401,,,
03/08/2021 07:07:14,1627985234,-23.08,54591,5496,,,
03/08/2021 07:07:44,1627985264,-23.15,54640,7416,,,
03/08/2021 07:08:14,1627985294,-23.12,54675,7400,,,
03/08/2021 07:08:44,1627985324,-23.15,54633,7384,,,
03/08/2021 07:09:14,1627985354,-23.15,54682,7369,,,
03/08/2021 07:09:44,1627985384,-23.27,54682,7355,,,
03/08/2021 07:10:14,1627985414,-23.21,54619,7647,,,
03/08/2021 07:10:44,1627985444,-23.18,54655,7525,,,
03/08/2021 07:11:14,1627985474,-23.21,54675,7408,,,
03/08/2021 07:11:44,1627985504,-23.15,54668,7392,,,
