31/07/2021 22:03:14,1627779794,-18.66
31/07/2021 22:03:43,1627779823,-18.72
31/07/2021 22:04:12,1627779852,-18.51
31/07/2021 22:04:42,1627779882,-18.51
31/07/2021 22:05:11,1627779911,-18.75
31/07/2021 22:05:40,1627779940,-18.63
31/07/2021 22:06:10,1627779970,-18.63
31/07/2021 22:07:09,1627780029,-18.66
31/07/2021 22:07:38,1627780058,-18.75
31/07/2021 22:08:08,1627780088,-18.72
31/07/2021 22:08:37,1627780117,-18.6
31/07/2021 22:09:06,1627780146,-18.87
31/07/2021 22:09:36,1627780176,-18.72
31/07/2021 22:10:05,1627780205,-18.72
31/07/2021 22:10:34,1627780234,-18.63
31/07/2021 22:11:04,1627780264,-18.63
31/07/2021 22:11:33,1627780293,-18.75
31/07/2021 22:12:03,1627780323,-18.48
31/07/2021 22:12:32,1627780352,-18.72
31/07/2021 22:13:02,1627780382,-18.57
31/07/2021 22:13:31,1627780411,-18.69
31/07/2021 22:14:00,1627780440,-18.57
31/07/2021 22:14:30,1627780470,-18.42
31/07/2021 22:14:59,1627780499,-18.45
31/07/2021 22:15:28,1627780528,-18.63
31/07/2021 22:15:58,1627780558,-18.66
31/07/2021 22:16:27,1627780587,-18.51
31/07/2021 22:16:57,1627780617,-18.6
31/07/2021 22:17:26,1627780646,-18.63
31/07/2021 22:17:55,1627780675,-18.45
31/07/2021 22:18:25,1627780705,-18.81
31/07/2021 22:18:54,1627780734,-18.69
31/07/2021 22:19:24,1627780764,-18.6
31/07/2021 22:19:53,1627780793,-18.75
31/07/2021 22:20:22,1627780822,-18.87
31/07/2021 22:21:51,1627780911,-18.57
31/07/2021 22:22:20,1627780940,-18.66
31/07/2021 22:22:50,1627780970,-18.84
31/07/2021 22:23:19,1627780999,-18.78
31/07/2021 22:23:48,1627781028,-18.63
31/07/2021 22:24:18,1627781058,-18.78
31/07/2021 22:24:47,1627781087,-18.75
31/07/2021 22:25:17,1627781117,-18.81
31/07/2021 22:25:46,1627781146,-18.78
31/07/2021 22:26:16,1627781176,-18.72
31/07/2021 22:26:45,1627781205,-18.93
31/07/2021 22:27:14,1627781234,-18.84
31/07/2021 22:27:44,1627781264,-18.48
31/07/2021 22:28:13,1627781293,-18.63
31/07/2021 22:28:43,1627781323,-18.66
31/07/2021 22:29:12,1627781352,-18.81
