05/08/2021 07:31:23,1628159483,-30.65,55018,5340,,
05/08/2021 07:31:53,1628159513,-30.53,55047,5424,,
05/08/2021 07:32:23,1628159543,-30.38,54913,5414,,
05/08/2021 07:32:53,1628159573,-30.47,54927,7342,,
05/08/2021 07:33:23,1628159603,-30.47,55004,5381,,
05/08/2021 07:33:53,1628159633,-30.5,54983,7416,,
05/08/2021 07:34:23,1628159663,-30.56,55067,7396,,
05/08/2021 07:34:53,1628159693,-30.62,54962,5436,,
05/08/2021 07:35:23,1628159723,-30.59,55011,7366,,
05/08/2021 07:35:53,1628159753,-30.5,54935,7353,,
05/08/2021 07:36:23,1628159783,-30.56,54906,7636,,
05/08/2021 07:36:53,1628159813,-30.47,54886,7424,,
05/08/2021 07:37:23,1628159843,-30.56,55047,7403,,
05/08/2021 07:37:53,1628159873,-30.5,55004,7392,,
05/08/2021 07:38:23,1628159903,-30.5,55011,7373,,
05/08/2021 07:38:53,1628159933,-30.53,55004,8892,,
05/08/2021 07:39:23,1628159963,-30.59,55004,7342,,
05/08/2021 07:39:53,1628159993,-30.41,54983,7429,,
05/08/2021 07:40:23,1628160023,-30.53,55088,7410,,
05/08/2021 07:40:53,1628160053,-30.41,55018,6788,,
05/08/2021 07:41:23,1628160083,-30.35,55095,7383,,
05/08/2021 07:41:53,1628160113,-30.62,54991,5420,,
05/08/2021 07:42:23,1628160143,-30.5,55060,7348,,
05/08/2021 07:42:53,1628160173,-30.44,54983,7741,,
05/08/2021 07:43:23,1628160203,-30.38,55039,7828,,
05/08/2021 07:43:53,1628160233,-30.5,54920,8740,,
05/08/2021 07:44:23,1628160263,-30.35,55011,7695,,
05/08/2021 07:44:53,1628160293,-30.32,55039,8702,,
05/08/2021 07:45:23,1628160323,-30.44,54948,7355,,
05/08/2021 07:45:53,1628160353,-30.35,54983,7644,,
05/08/2021 07:46:23,1628160383,-30.41,54962,8577,,
05/08/2021 07:46:53,1628160413,-30.26,54955,5360,,
05/08/2021 07:47:23,1628160443,-30.35,54823,5348,,
05/08/2021 07:47:54,1628160474,-30.32,54871,11577,,
05/08/2021 07:48:24,1628160504,-30.38,55054,7327,,
05/08/2021 07:48:54,1628160534,-30.44,54962,8577,,
05/08/2021 07:49:24,1628160564,-30.2,54829,10513,,
05/08/2021 07:49:54,1628160594,-30.38,54899,7433,,
05/08/2021 07:50:24,1628160624,-30.41,55032,7369,,
05/08/2021 07:50:54,1628160654,-30.35,54913,7383,,
05/08/2021 07:51:24,1628160684,-30.44,54983,7471,,
05/08/2021 07:51:54,1628160714,-30.47,55032,9509,,
05/08/2021 07:52:24,1628160744,-30.26,54976,7388,,
05/08/2021 07:52:54,1628160774,-30.32,54991,8514,,
05/08/2021 07:53:24,1628160804,-30.29,55018,8432,,
05/08/2021 07:53:54,1628160834,-30.59,54998,7391,,
05/08/2021 07:54:24,1628160864,-30.41,55054,5430,,
05/08/2021 07:54:54,1628160894,-30.32,55004,9305,,
05/08/2021 07:55:24,1628160924,-30.23,54906,5398,,
05/08/2021 07:55:54,1628160954,-30.35,54991,7434,,
05/08/2021 07:56:24,1628160984,-30.53,54969,7327,,
05/08/2021 07:56:54,1628161014,-30.41,55054,7398,,
05/08/2021 07:57:24,1628161044,-30.32,55054,7382,,
05/08/2021 07:57:54,1628161074,-30.35,54983,7367,,
05/08/2021 07:58:24,1628161104,-30.29,54948,7352,,
05/08/2021 07:58:54,1628161134,-30.38,55039,7335,,
05/08/2021 07:59:24,1628161164,-30.32,54823,5374,,
05/08/2021 07:59:54,1628161194,-30.26,54886,7405,,
05/08/2021 08:00:24,1628161224,-30.44,54969,7390,,
05/08/2021 08:00:54,1628161254,-30.56,55004,5430,,
05/08/2021 08:01:24,1628161284,-30.32,54864,7358,,
